frame,keypoint_id,x,y,px,py,visibility
215,0,0.39287034,0.3554261,282,454,0.5415713787078857
215,1,0.38826752,0.34941548,279,447,0.14404752850532532
215,2,0.38631532,0.35056958,278,448,0.5920833945274353
215,3,0.3413141,0.34920505,245,446,0.4154614210128784
215,4,0.37236354,0.35357675,268,452,0.9671604633331299
215,5,0.30176973,0.37656668,217,482,0.9870597124099731
215,6,0.37522906,0.38513345,270,492,0.9969034790992737
215,7,0.24667917,0.40528503,177,518,0.7428634166717529
215,8,0.38357225,0.4243452,276,543,0.9677844047546387
215,9,0.2674846,0.41073948,192,525,0.5234729647636414
215,10,0.38186282,0.43730602,274,559,0.8520936369895935
215,11,0.29423591,0.4553036,211,582,0.9929730892181396
215,12,0.3433386,0.45864186,247,587,0.9967159032821655
215,13,0.30699393,0.5109368,221,653,0.9833094477653503
215,14,0.36456993,0.5135416,262,657,0.9918055534362793
215,15,0.26013514,0.5617453,187,719,0.9599902629852295
215,16,0.31984162,0.567238,230,726,0.9764293432235718
216,0,0.39983952,0.35787636,287,458,0.5041220188140869
216,1,0.39574295,0.35137314,284,449,0.11280535906553268
216,2,0.39255112,0.35273972,282,451,0.5576958060264587
216,3,0.34693697,0.34933355,249,447,0.3602200746536255
216,4,0.37754348,0.35434285,271,453,0.9667289853096008
216,5,0.30618218,0.37477985,220,479,0.9851186275482178
216,6,0.37982476,0.3842078,273,491,0.9967764019966125
216,7,0.24903247,0.4005193,179,512,0.7084246277809143
216,8,0.38964623,0.42009473,280,537,0.9691556096076965
216,9,0.27776054,0.40077025,199,512,0.49649778008461
216,10,0.38405097,0.42689735,276,546,0.8580052852630615
216,11,0.2965015,0.4568141,213,584,0.9931633472442627
216,12,0.34792706,0.46069965,250,589,0.9969794750213623
216,13,0.30705887,0.5107701,221,653,0.9838542342185974
216,14,0.38115463,0.513774,274,657,0.9926109910011292
216,15,0.24969496,0.55917704,179,715,0.9596372842788696
216,16,0.3350808,0.5649441,241,723,0.9774970412254333
217,0,0.41066414,0.35960186,295,460,0.49232912063598633
217,1,0.40717927,0.3532714,293,452,0.10784117877483368
217,2,0.4026181,0.3545814,289,453,0.5264208912849426
217,3,0.35954338,0.35130444,258,449,0.3460843861103058
217,4,0.38775924,0.35584104,279,455,0.96258944272995
217,5,0.31711355,0.37420088,228,478,0.9834372997283936
217,6,0.38703564,0.3828546,278,490,0.9961047172546387
217,7,0.25670913,0.39115882,184,500,0.6932714581489563
217,8,0.39353418,0.40960884,283,524,0.9620088934898376
217,9,0.2911159,0.3827893,209,489,0.4935450255870819
217,10,0.38079405,0.40850797,274,522,0.8428758978843689
217,11,0.30666825,0.45507637,220,582,0.993476927280426
217,12,0.35828272,0.45891944,257,587,0.9970068335533142
217,13,0.31263664,0.5070531,225,649,0.9869787693023682
217,14,0.40470195,0.5101098,291,652,0.9937998652458191
217,15,0.2455914,0.5605094,176,717,0.9685917496681213
217,16,0.3644014,0.5662231,262,724,0.9821467995643616
218,0,0.41765267,0.35938585,300,460,0.7302134037017822
218,1,0.4157747,0.35355812,299,452,0.4034029543399811
218,2,0.4091769,0.3531809,294,452,0.6304206848144531
218,3,0.37933782,0.3535807,273,452,0.44494184851646423
218,4,0.38806126,0.35684553,279,456,0.7835597991943359
218,5,0.32667452,0.38063335,235,487,0.9693333506584167
218,6,0.39245293,0.3812156,282,487,0.978914737701416
218,7,0.27004063,0.4039916,194,517,0.8600409626960754
218,8,0.35354394,0.39875063,254,510,0.9004931449890137
218,9,0.3058958,0.38555273,220,493,0.7578530311584473
218,10,0.33330715,0.38501447,239,492,0.8062595129013062
218,11,0.3221783,0.45503694,231,582,0.9829565286636353
218,12,0.3729685,0.45546985,268,583,0.9839863777160645
218,13,0.31289786,0.5112661,225,654,0.9813138246536255
218,14,0.42181012,0.5080631,303,650,0.9821219444274902
218,15,0.24903327,0.5671136,179,725,0.9586546421051025
218,16,0.38909522,0.55922663,280,715,0.959610641002655
219,0,0.43215814,0.3590169,311,459,0.6661277413368225
219,1,0.43007275,0.35334614,309,452,0.35581833124160767
219,2,0.42297152,0.3530017,304,451,0.5678311586380005
219,3,0.39215934,0.35405642,282,453,0.4527752101421356
219,4,0.39854643,0.35762262,286,457,0.7779781818389893
219,5,0.33843997,0.37966508,243,485,0.9706810116767883
219,6,0.40507153,0.3861156,291,494,0.9725927710533142
219,7,0.27814752,0.3989792,200,510,0.8440640568733215
219,8,0.39147234,0.41767326,281,534,0.8441582322120667
219,9,0.30709746,0.39041358,221,499,0.7064577341079712
219,10,0.39873955,0.43395287,287,555,0.7046226263046265
219,11,0.33699927,0.45623082,242,583,0.9840223789215088
219,12,0.38923916,0.45803604,280,586,0.9820323586463928
219,13,0.31624442,0.5072833,227,649,0.9843544960021973
219,14,0.44008148,0.5008102,316,641,0.9820334315299988
219,15,0.25111884,0.56752694,180,726,0.9673944115638733
219,16,0.423664,0.55200934,305,706,0.964419960975647
220,0,0.43716705,0.3588338,314,459,0.7883158326148987
220,1,0.4402566,0.35441226,316,453,0.3865237832069397
220,2,0.42716616,0.35420972,307,453,0.8149441480636597
220,3,0.4197214,0.3558265,302,455,0.25713521242141724
220,4,0.3998607,0.35819888,287,458,0.8580442070960999
220,5,0.38055342,0.38348517,273,490,0.914132297039032
220,6,0.37848094,0.37831822,272,484,0.9885041117668152
220,7,0.30864698,0.40543222,222,518,0.5859727263450623
220,8,0.29773998,0.38875535,214,497,0.9530364871025085
220,9,0.33372036,0.39750308,240,508,0.46848395466804504
220,10,0.30111608,0.39004153,216,499,0.8656353950500488
220,11,0.36744377,0.4528536,264,579,0.9693450927734375
220,12,0.38349092,0.45098877,276,577,0.9878841042518616
220,13,0.3276747,0.5063149,235,648,0.969129741191864
220,14,0.45227444,0.4958784,325,634,0.9873425960540771
220,15,0.2528194,0.56606567,182,724,0.9513169527053833
220,16,0.4662016,0.5511791,335,705,0.9724704623222351
221,0,0.45627233,0.36134055,328,462,0.51463782787323
221,1,0.45681563,0.3569308,328,456,0.16524845361709595
221,2,0.45159984,0.3561212,325,455,0.4289703667163849
221,3,0.41585785,0.35506147,299,454,0.365680992603302
221,4,0.42592782,0.35758895,306,457,0.73880934715271
221,5,0.3607157,0.37615973,259,481,0.9718209505081177
221,6,0.41998345,0.38171244,302,488,0.9822485446929932
221,7,0.2928855,0.39616793,210,507,0.8694972991943359
221,8,0.39411345,0.40797964,283,522,0.9280350208282471
221,9,0.33433533,0.408007,240,522,0.7258757948875427
221,10,0.4025701,0.43024573,289,550,0.804469883441925
221,11,0.36019626,0.45165724,259,578,0.9886877536773682
221,12,0.41678298,0.45232993,300,578,0.990601658821106
221,13,0.317074,0.50954664,228,652,0.9807770848274231
221,14,0.4724094,0.50019616,340,640,0.9833734035491943
221,15,0.25886607,0.5655369,186,723,0.9500513672828674
221,16,0.5037589,0.5498261,362,703,0.9532362818717957
222,0,0.4704401,0.36275727,338,464,0.4073505401611328
222,1,0.46985584,0.35932696,338,459,0.12053747475147247
222,2,0.46509042,0.35807386,334,458,0.3461189568042755
222,3,0.4342081,0.36007023,312,460,0.2533937096595764
222,4,0.43823713,0.36077923,315,461,0.6949777007102966
222,5,0.3878651,0.3805096,279,487,0.9609969854354858
222,6,0.42369843,0.38251576,305,489,0.9811954498291016
222,7,0.32356533,0.39747828,232,508,0.829907238483429
222,8,0.38887385,0.40061694,279,512,0.9234738349914551
222,9,0.34879276,0.40887967,251,523,0.6482410430908203
222,10,0.3911718,0.41578832,281,532,0.7766456007957458
222,11,0.3866077,0.45149976,278,577,0.9938682913780212
222,12,0.42962027,0.45076314,309,576,0.9951257109642029
222,13,0.33420283,0.5161475,240,660,0.9924069046974182
222,14,0.4897115,0.50147825,352,641,0.9937467575073242
222,15,0.26388904,0.5648763,190,723,0.982769250869751
222,16,0.5311437,0.53975666,382,690,0.9847946763038635
223,0,0.4797591,0.3614518,345,462,0.6321445107460022
223,1,0.48117355,0.35827112,346,458,0.19045546650886536
223,2,0.47433692,0.35690653,341,456,0.6637121438980103
223,3,0.45282966,0.35901922,326,459,0.20145267248153687
223,4,0.44898504,0.35821968,323,458,0.8589311242103577
223,5,0.41395324,0.3827077,298,489,0.9445862770080566
223,6,0.41955897,0.37926206,302,485,0.9937036633491516
223,7,0.35061756,0.40843493,252,522,0.6854236721992493
223,8,0.35835427,0.3987847,258,510,0.9737711548805237
223,9,0.36848885,0.4153533,265,531,0.5028554797172546
223,10,0.3584123,0.4070917,258,521,0.8917164206504822
223,11,0.40178913,0.454322,289,581,0.9913007616996765
223,12,0.42881876,0.4522195,308,578,0.9966757297515869
223,13,0.34727415,0.5168844,250,661,0.9893445372581482
223,14,0.50858647,0.5009202,366,641,0.9958343505859375
223,15,0.27236795,0.564013,196,721,0.9787228107452393
223,16,0.56329,0.54050624,405,691,0.9885828495025635
224,0,0.4887513,0.36594856,351,468,0.5564266443252563
224,1,0.48953938,0.36239815,352,463,0.20519937574863434
224,2,0.48316315,0.36198682,347,463,0.45030027627944946
224,3,0.46102035,0.3632986,331,465,0.4146379828453064
224,4,0.46552637,0.3654872,335,467,0.7631415128707886
224,5,0.41868392,0.3858645,301,493,0.9840220808982849
224,6,0.46359605,0.39176816,333,501,0.9915558099746704
224,7,0.35440525,0.40678334,255,520,0.9047009348869324
224,8,0.4440146,0.42241898,319,540,0.9561603665351868
224,9,0.35981217,0.410679,259,525,0.7346352934837341
224,10,0.4420177,0.43438783,318,556,0.835250735282898
224,11,0.41542533,0.45783177,299,586,0.9969026446342468
224,12,0.46634716,0.45838866,335,586,0.9975451827049255
224,13,0.35478982,0.51740444,255,662,0.9946204423904419
224,14,0.5278377,0.50927514,380,651,0.9957555532455444
224,15,0.27425873,0.56324756,197,720,0.9847283959388733
224,16,0.56578785,0.5499927,407,703,0.9867106080055237
225,0,0.49415424,0.3675376,355,470,0.4705527126789093
225,1,0.4947276,0.3643574,356,466,0.1446368396282196
225,2,0.49270076,0.36324793,354,464,0.3232154846191406
225,3,0.46360186,0.36669123,333,469,0.4455675780773163
225,4,0.48518202,0.3675426,349,470,0.7056991457939148
225,5,0.42495406,0.390613,305,499,0.9837256073951721
225,6,0.4916612,0.3973537,353,508,0.9907118678092957
225,7,0.37186676,0.41586614,267,532,0.9276920557022095
225,8,0.50831187,0.44135514,365,564,0.9684000015258789
225,9,0.3994133,0.42682004,287,546,0.8196138739585876
225,10,0.5426379,0.47060546,390,602,0.8924925327301025
225,11,0.42679042,0.46068043,307,589,0.9944576025009155
225,12,0.48839992,0.46113378,351,590,0.9958230257034302
225,13,0.38331774,0.5165429,275,661,0.9845938682556152
225,14,0.5509646,0.50760543,396,649,0.9887470602989197
225,15,0.3055428,0.5587532,219,715,0.9460704326629639
225,16,0.5765596,0.54669535,415,699,0.9551736116409302
226,0,0.5060076,0.36906558,364,472,0.3640606105327606
226,1,0.50443524,0.3664164,363,469,0.09219193458557129
226,2,0.5043558,0.36434096,363,466,0.2812310755252838
226,3,0.47367546,0.3689797,341,472,0.2657277286052704
226,4,0.49536568,0.36629257,356,468,0.694078266620636
226,5,0.44290674,0.39525622,318,505,0.9607901573181152
226,6,0.49702296,0.39117453,357,500,0.9862217307090759
226,7,0.40709978,0.43377542,293,555,0.843317985534668
226,8,0.52045304,0.4295948,374,549,0.962187647819519
226,9,0.42346933,0.45814776,304,586,0.6883516311645508
226,10,0.5373016,0.4593997,386,588,0.876509428024292
226,11,0.43855193,0.4630962,315,592,0.9914940595626831
226,12,0.49168786,0.459557,354,588,0.9950214624404907
226,13,0.40387836,0.51402885,290,657,0.9831575751304626
226,14,0.557534,0.50119805,401,641,0.9906620383262634
226,15,0.3199827,0.55758274,230,713,0.9579358696937561
226,16,0.57413894,0.54319656,413,695,0.9709627032279968
227,0,0.49767748,0.36880824,358,472,0.31704282760620117
227,1,0.49916977,0.36569023,359,468,0.12154816836118698
227,2,0.49770623,0.36354604,358,465,0.17729225754737854
227,3,0.47847638,0.36779267,344,470,0.4635974168777466
227,4,0.50285065,0.3649899,362,467,0.5404654741287231
227,5,0.44988865,0.39383498,323,504,0.9739857316017151
227,6,0.5151601,0.39029813,370,499,0.978546679019928
227,7,0.41488156,0.43212542,298,553,0.9046680927276611
227,8,0.52967674,0.42949948,381,549,0.9318040609359741
227,9,0.44173282,0.4550806,318,582,0.7674834132194519
227,10,0.51845217,0.4546369,373,581,0.813414454460144
227,11,0.4458816,0.4614913,321,590,0.9937155842781067
227,12,0.504873,0.45805883,363,586,0.9943882822990417
227,13,0.4265289,0.5182955,307,663,0.9877507090568542
227,14,0.5637303,0.5057546,405,647,0.9898625612258911
227,15,0.35391328,0.5587255,254,715,0.9673956632614136
227,16,0.5793812,0.54541916,417,698,0.9714452028274536
228,0,0.51427805,0.3663141,370,468,0.548630952835083
228,1,0.51462424,0.36272794,370,464,0.19323289394378662
228,2,0.5121492,0.36080274,368,461,0.38364046812057495
228,3,0.48485678,0.36324453,349,464,0.5104853510856628
228,4,0.5070471,0.36163834,365,462,0.764634370803833
228,5,0.4493569,0.38862363,323,497,0.9879974126815796
228,6,0.5222095,0.38819894,375,496,0.9933931231498718
228,7,0.41045472,0.42547792,295,544,0.9463916420936584
228,8,0.5597312,0.42480803,403,543,0.9781919121742249
228,9,0.44146287,0.45728117,317,585,0.8741777539253235
228,10,0.57653207,0.4501142,415,576,0.9324438571929932
228,11,0.4592997,0.46036196,330,589,0.9965907335281372
228,12,0.51776487,0.4587737,372,587,0.9974933862686157
228,13,0.45786285,0.51541865,329,659,0.99097740650177
228,14,0.5732864,0.50412595,412,645,0.9937900900840759
228,15,0.3936876,0.55805874,283,714,0.9695703387260437
228,16,0.5794614,0.54424095,417,696,0.9762248992919922
229,0,0.51256186,0.36541748,369,467,0.4349701404571533
229,1,0.51175797,0.36192703,368,463,0.14516592025756836
229,2,0.51058835,0.36011398,367,460,0.24689839780330658
229,3,0.48793593,0.36296877,351,464,0.4579760432243347
229,4,0.51143247,0.3602593,368,461,0.6589011549949646
229,5,0.4582372,0.38996655,329,499,0.9856991171836853
229,6,0.5306611,0.3810334,382,487,0.9910066723823547
229,7,0.4217644,0.43184605,303,552,0.9550283551216125
229,8,0.57885325,0.4052661,416,518,0.9780168533325195
229,9,0.43967164,0.46811828,316,599,0.9010733366012573
229,10,0.6029068,0.4293638,434,549,0.9416202902793884
229,11,0.46896532,0.45942393,337,588,0.9973238706588745
229,12,0.5239141,0.45580316,377,583,0.9979100823402405
229,13,0.4750034,0.51417744,342,658,0.9932790398597717
229,14,0.57970273,0.5043527,417,645,0.995240330696106
229,15,0.41947758,0.5557221,302,711,0.977163553237915
229,16,0.57805985,0.5454653,416,698,0.9821114540100098
230,0,0.5128615,0.3652112,369,467,0.3155204653739929
230,1,0.50896126,0.36115286,366,462,0.11868420243263245
230,2,0.5106784,0.3595677,367,460,0.13058991730213165
230,3,0.4878802,0.36254922,351,464,0.43465057015419006
230,4,0.5193317,0.35977983,373,460,0.5251155495643616
230,5,0.45999184,0.38866216,331,497,0.9792465567588806
230,6,0.54228485,0.37621912,390,481,0.9832314252853394
230,7,0.42746276,0.43029052,307,550,0.9555115699768066
230,8,0.58531755,0.390501,421,499,0.9631637334823608
230,9,0.4317215,0.46659857,310,597,0.9123359322547913
230,10,0.5879659,0.41035444,423,525,0.9244251251220703
230,11,0.47288963,0.45448312,340,581,0.9961491823196411
230,12,0.5310631,0.4508873,382,577,0.9963147044181824
230,13,0.48908457,0.51203597,352,655,0.9918266534805298
230,14,0.5821523,0.50342613,419,644,0.9926878213882446
230,15,0.4502772,0.55791104,324,714,0.9722713828086853
230,16,0.57401574,0.5458602,413,698,0.9753525257110596
231,0,0.5264029,0.36063546,379,461,0.2648496627807617
231,1,0.5190046,0.35804588,373,458,0.07531818747520447
231,2,0.52201205,0.3563039,375,456,0.12949027121067047
231,3,0.48911217,0.36258936,352,464,0.2804774045944214
231,4,0.5143966,0.35921416,370,459,0.5635201930999756
231,5,0.45714638,0.39106178,329,500,0.9785969257354736
231,6,0.53713894,0.369388,386,472,0.9814844131469727
231,7,0.42348182,0.4272438,304,546,0.9562385082244873
231,8,0.61453146,0.36242455,442,463,0.9699755907058716
231,9,0.40481615,0.46430236,291,594,0.905562162399292
231,10,0.67251164,0.36256692,484,464,0.9405421614646912
231,11,0.47652596,0.44786644,343,573,0.9974032044410706
231,12,0.527611,0.44103354,379,564,0.9975587129592896
231,13,0.4974764,0.50941765,358,652,0.9922866821289062
231,14,0.589659,0.5009653,424,641,0.9934476017951965
231,15,0.47180504,0.55428237,339,709,0.9658222794532776
231,16,0.58002025,0.5429514,417,694,0.9697996377944946
232,0,0.5552559,0.36220664,399,463,0.12599588930606842
232,1,0.5439658,0.3602965,391,461,0.016935454681515694
232,2,0.5555051,0.35944492,399,460,0.07653464376926422
232,3,0.50005955,0.36361617,360,465,0.06889506429433823
232,4,0.5422211,0.3611581,390,462,0.5115045309066772
232,5,0.46966836,0.38524,338,493,0.9224528074264526
232,6,0.53906524,0.36427665,388,466,0.978660523891449
232,7,0.4311416,0.42459136,310,543,0.9087287783622742
232,8,0.6078138,0.32750812,437,419,0.9849799275398254
232,9,0.39208797,0.45943418,282,588,0.879023551940918
232,10,0.65997416,0.29825315,475,381,0.9671173691749573
232,11,0.4774758,0.4462579,343,571,0.9958588480949402
232,12,0.5198774,0.4428802,374,566,0.9978159666061401
232,13,0.50590044,0.49916092,364,638,0.9914626479148865
232,14,0.5823174,0.502672,419,643,0.9959281086921692
232,15,0.48045018,0.5374888,345,687,0.9734545350074768
232,16,0.569357,0.5453176,409,698,0.9837619662284851
233,0,0.5442988,0.34440893,391,440,0.10609829425811768
233,1,0.5341868,0.34385273,384,440,0.021843090653419495
233,2,0.53955853,0.3417362,388,437,0.042615342885255814
233,3,0.49889782,0.35537523,359,454,0.11035380512475967
233,4,0.5242742,0.35073894,377,448,0.35602760314941406
233,5,0.46484864,0.39099842,334,500,0.9635626673698425
233,6,0.5317583,0.35612345,382,455,0.9659879207611084
233,7,0.4172798,0.42712885,300,546,0.9610787630081177
233,8,0.5689919,0.3143269,409,402,0.9700102806091309
233,9,0.37457186,0.44297022,269,567,0.9282779097557068
233,10,0.59332186,0.2870959,427,367,0.9520471096038818
233,11,0.48176658,0.4390511,346,561,0.9984449744224548
233,12,0.52320445,0.4296561,376,549,0.998491644859314
233,13,0.51314574,0.50610656,369,647,0.9959272742271423
233,14,0.59271294,0.5051711,426,646,0.9964908957481384
233,15,0.49198282,0.536617,354,686,0.9804638028144836
233,16,0.5689259,0.5413028,409,692,0.98248690366745
234,0,0.52776414,0.33545738,379,429,0.23356805741786957
234,1,0.5225661,0.33537585,376,429,0.052226584404706955
234,2,0.522265,0.33491173,376,428,0.11029434204101562
234,3,0.496499,0.3520839,357,450,0.17052938044071198
234,4,0.5114907,0.34978062,368,447,0.4773118197917938
234,5,0.4687175,0.3906157,337,499,0.9657242298126221
234,6,0.5200474,0.36012903,374,460,0.9786643981933594
234,7,0.41783643,0.42799157,300,547,0.9508925080299377
234,8,0.5422408,0.30722755,390,393,0.9754671454429626
234,9,0.3757721,0.44796062,270,573,0.9176037907600403
234,10,0.5432748,0.26794076,391,342,0.9544728398323059
234,11,0.48441476,0.44309282,348,567,0.9971100687980652
234,12,0.51779497,0.4364458,372,558,0.9977508187294006
234,13,0.5015897,0.49725923,361,636,0.9938606023788452
234,14,0.5816218,0.5016837,418,642,0.9957743287086487
234,15,0.47531036,0.5351491,342,684,0.9764561653137207
234,16,0.5764891,0.5473207,415,700,0.982060432434082
